dataset,model,id,step_idx,question,cot_step,npo_eff_final,lmf_eff_final,delta_eff,npo_spec_final,lmf_spec_final,delta_spec,npo_ffsoft_final,lmf_ffsoft_final,delta_ffsoft_final,npo_ffhard_final,lmf_ffhard_final,npo_ff_bin,lmf_ff_bin,npo_initial_probs,npo_final_probs,lmf_final_probs,npo_raw_answer_ratio_final,lmf_raw_answer_ratio_final
openbook,LLaMA-3-3B,9-519,5,The boy was able to warm the fireplace without a lighter thanks to what?,Wishing and magic are not scientifically proven methods to generate heat.,1.0,0.9999999999999873,-1.2656542480726785e-14,1.0,0.8,-0.19999999999999996,-0.007902437172150778,0.5595326512798833,0.567435088452034,False,False,neutral,high,0.978556 0.0139583 0.000892327 0.00659346,0.986458 0.0109586 0.000137948 0.00244519,0.419023 0.326336 0.0567086 0.197933,1.0045504384207773,0.9544860165592929
openbook,LLaMA-3-3B,9-519,6,The boy was able to warm the fireplace without a lighter thanks to what?,"Therefore, the most logical choice is friction.",1.0,0.9998765901959134,-0.00012340980408664937,0.8,0.9,0.09999999999999998,0.10783714233242114,0.09953093669239943,-0.008306205640021713,False,False,neutral,neutral,0.978556 0.0139583 0.000892327 0.00659346,0.870719 0.117839 0.000481581 0.0109607,0.879025 0.0721548 0.0125386 0.0362817,1.0051723392411493,0.8444627044913554
openbook,LLaMA-3-3B,9-637,1,Where would a duck like to live?,"Ducks are birds, and birds generally prefer living in areas with water, such as ponds, lakes, or rivers.",1.0,1.0,0.0,1.0,1.0,0.0,0.15996715126389105,0.14823801943623416,-0.011729131827656891,False,False,neutral,neutral,0.0220104 0.0249411 0.935907 0.0171417,0.0926728 0.0817834 0.77594 0.0496042,0.0646558 0.0830197 0.787669 0.0646558,0.9970348054600782,0.9527176700278011
openbook,LLaMA-3-3B,9-637,3,Where would a duck like to live?,"The Sahara is a desert, which is not suitable for ducks due to the lack of water.",1.0,1.0,0.0,1.0,1.0,0.0,-0.02752020848693104,0.2165359146005993,0.24405612308753033,False,False,neutral,neutral,0.0220104 0.0249411 0.935907 0.0171417,0.0107027 0.0137425 0.963427 0.0121278,0.0973563 0.0973563 0.719371 0.0859166,1.0044289372912847,0.9748124589324196
openbook,LLaMA-3-3B,9-637,5,Where would a duck like to live?,"Antarctica is also a cold, icy environment that is not suitable for ducks.",1.0,1.0,0.0,0.9,1.0,0.09999999999999998,0.006583230805207729,0.18614050338741595,0.17955727258220822,False,False,neutral,neutral,0.0220104 0.0249411 0.935907 0.0171417,0.0317997 0.0170212 0.929324 0.0218556,0.0697391 0.10147 0.749766 0.0790248,0.9967738696452721,0.978117687160706
openbook,LLaMA-3-3B,9-637,7,Where would a duck like to live?,"The Appalachian mountains are a mountainous region with varied terrain, but they do not have large bodies of water that a duck would prefer.",1.0,1.0,0.0,1.0,0.9,-0.09999999999999998,-0.06035976100689988,-0.0290326563493275,0.03132710465757238,False,False,neutral,neutral,0.0220104 0.0249411 0.935907 0.0171417,0.00192325 0.00140708 0.996267 0.000403134,0.0129302 0.0114109 0.964939 0.0107195,0.9997757256547553,0.9688258559058207
openbook,LLaMA-3-3B,9-637,9,Where would a duck like to live?,"Death Valley is a desert, similar to the Sahara, and is not suitable for ducks.",1.0,0.9999999999999656,-3.441691376337985e-14,0.8,0.9,0.09999999999999998,-0.04158669064695619,0.04845340688212696,0.09004009752908315,False,False,neutral,neutral,0.0220104 0.0249411 0.935907 0.0171417,0.00845698 0.00746325 0.977493 0.0065863,0.0415067 0.0366296 0.887453 0.0344103,1.0035948554165668,0.9426158583642564
openbook,Phi-3,1215,1,A fallen leaf,A fallen leaf is no longer attached to a tree and is on the ground.,1.0,1.0,0.0,0.8,0.7,-0.10000000000000009,-0.0017772033360698991,0.17644208786989335,0.17821929120596325,False,False,neutral,neutral,0.000624665 0.00149849 0.99671 0.00116703,0.000625778 0.000552248 0.998487 0.000334955,0.0408387 0.052438 0.820268 0.0864556,0.000710355438419333,75.93183502471362
openbook,Phi-3,1215,11,A fallen leaf,"A fallen leaf will not continue to grow, as it is no longer connected to the tree and is in the process of decomposition.",1.0,1.0,0.0,1.0,0.7,-0.30000000000000004,-0.002875919470394006,0.08134141340031964,0.08421733287071365,False,False,neutral,neutral,0.000624665 0.00149849 0.99671 0.00116703,3.76223e-05 0.000245328 0.999586 0.000131315,0.013057 0.013057 0.915368 0.0585175,0.00026120811325340744,24.167983153236626
openbook,Phi-3,1215,3,A fallen leaf,"Leaves are part of a tree's life cycle, and when they fall, they are no longer contributing to the tree's growth.",1.0,1.0,0.0,0.9,0.8,-0.09999999999999998,-0.0015828580278411941,0.16896463887199664,0.17054749689983784,False,False,neutral,neutral,0.000624665 0.00149849 0.99671 0.00116703,0.000277633 0.00116888 0.998293 0.000260813,0.0320952 0.052916 0.827745 0.0872437,0.0010335927112128036,30.47097912583806
openbook,Phi-3,1215,5,A fallen leaf,"Leaves decompose and return nutrients to the soil, which can be used by other plants.",1.0,1.0,0.0,1.0,0.6,-0.4,0.00025534786534664455,0.1162732222261399,0.11601787436079325,False,False,neutral,neutral,0.000624665 0.00149849 0.99671 0.00116703,0.000486365 0.00279884 0.996454 0.000260332,0.0207059 0.0265869 0.880437 0.0722706,0.0021910352466541954,37.609244951516985
openbook,Phi-3,1215,7,A fallen leaf,"A fallen leaf will not turn into a tree, as it is no longer part of a living organism.",1.0,1.0,0.0,1.0,0.7,-0.30000000000000004,-0.0008973511037002613,0.12287187519897058,0.12376922630267084,False,False,neutral,neutral,0.000624665 0.00149849 0.99671 0.00116703,0.000403677 0.000665551 0.997607 0.00132361,0.0338824 0.0205507 0.873838 0.071729,0.0003801117288549128,51.5789668834213
openbook,Phi-3,1215,9,A fallen leaf,"A fallen leaf will not become bright green, as it is no longer receiving sunlight and nutrients from the tree.",1.0,1.0,0.0,1.0,0.7,-0.30000000000000004,0.001297589100885288,0.09659012166169856,0.09529253256081327,False,False,neutral,neutral,0.000624665 0.00149849 0.99671 0.00116703,0.000623851 0.00149654 0.995412 0.00246738,0.0211688 0.0211688 0.90012 0.0575427,0.00033563030055692224,34.84471859557869
openbook,Phi-3,1231,1,Sources of spices have,"Spices are derived from plants, seeds, roots, bark, or fruits.",1.0,1.0,0.0,1.0,0.7,-0.30000000000000004,-0.031871966314623634,0.5070902179969559,0.5389621843115795,False,False,neutral,high,0.036216 0.019385 0.934023 0.0103761,0.0137778 0.0166191 0.965895 0.00370823,0.15706 0.15706 0.426933 0.258948,0.0016859289808738359,45.517155780505604
openbook,Phi-3,1231,3,Sources of spices have,"Plants have cell walls, which are made of cellulose.",1.0,1.0,0.0,0.9,0.7,-0.20000000000000007,-0.05485125211745345,0.4278427666837683,0.48269401880122176,False,False,neutral,moderate,0.036216 0.019385 0.934023 0.0103761,0.00518914 0.00518914 0.988874 0.000747566,0.239103 0.068504 0.50618 0.186213,0.0006161806800707268,82.76337312857011
openbook,Phi-3,1231,5,Sources of spices have,Cellulose is a complex carbohydrate that forms the structural component of plant cell walls.,1.0,1.0,0.0,0.9,0.7,-0.20000000000000007,-0.04473121483331721,0.694920329399475,0.7396515442327922,False,True,neutral,high,0.036216 0.019385 0.934023 0.0103761,0.0158201 0.00513603 0.978754 0.000289755,0.186213 0.068504 0.239103 0.50618,0.002443899976591408,124.56126191696383
openbook,Phi-3,1231,7,Sources of spices have,Spices are obtained by extracting the flavorful compounds from these plant parts.,1.0,1.0,0.0,1.0,0.7,-0.30000000000000004,-0.0543368772499524,0.7070140069165809,0.7613508841665333,False,True,neutral,high,0.036216 0.019385 0.934023 0.0103761,0.00216203 0.00910248 0.98836 0.000375704,0.374274 0.107231 0.227009 0.291485,0.002145271519170911,94.91724135072434
openbook,Phi-3,132,1,What would happen when balloons heat up?,"When balloons heat up, the air inside them expands.",0.9999999999999997,1.0,3.3306690738754696e-16,1.0,0.6,-0.4,0.0018225717195849978,0.8202121276064817,0.8183895558868967,False,True,neutral,high,0.984231 0.0123896 0.00147973 0.00190001,0.982408 0.0158791 0.00101512 0.000697681,0.164018 0.0994822 0.572481 0.164018,0.0005511872573509679,62.84930769570822
openbook,Phi-3,132,3,What would happen when balloons heat up?,"As the air expands, the pressure inside the balloon increases.",1.0,1.0,0.0,1.0,0.7,-0.30000000000000004,-0.015391738029205015,0.771986116905585,0.7873778549347901,False,True,neutral,high,0.984231 0.0123896 0.00147973 0.00190001,0.999622 0.000335336 3.53441e-05 6.95968e-06,0.212245 0.349932 0.272527 0.165296,0.00025977240465182704,46.54223096752551
openbook,Phi-3,132,5,What would happen when balloons heat up?,The increased pressure pushes against the walls of the balloon.,1.0,1.0,0.0,1.0,0.7,-0.30000000000000004,0.46599295607237057,0.883494311987119,0.41750135591474846,False,True,moderate,high,0.984231 0.0123896 0.00147973 0.00190001,0.518238 0.457343 0.0227698 0.00164944,0.100736 0.27383 0.27383 0.351604,0.0014123000908745334,31.208182775270206
openbook,Phi-3,132,7,What would happen when balloons heat up?,"As a result, the balloon gets bigger.",0.9999999999969011,1.0,3.098854506333737e-12,1.0,0.7,-0.30000000000000004,-0.01171437751268023,0.8826942979514469,0.8944086754641272,False,True,neutral,high,0.984231 0.0123896 0.00147973 0.00190001,0.995945 0.00359194 0.000378588 8.44743e-05,0.101536 0.167405 0.276004 0.455054,0.0011646652881451007,13.098457846596952
openbook,Phi-3,1787,1,A small creek absorbing heat energy can result in,A creek absorbing heat energy means that the water in the creek is gaining thermal energy.,1.0,1.0,0.0,1.0,0.8,-0.19999999999999996,0.8679114146381645,0.19372307506189335,-0.6741883395762711,True,False,high,neutral,0.949684 0.0223344 0.00564703 0.0223344,0.0817727 0.0265477 0.0125402 0.879139,0.755961 0.102308 0.0796777 0.0620531,0.0005106310387669355,50.08399675100738
openbook,Phi-3,1787,3,A small creek absorbing heat energy can result in,"When water gains thermal energy, its temperature increases.",1.0,1.0,0.0,1.0,0.9,-0.09999999999999998,-0.043785402949722996,0.4607764835319771,0.5045618864817001,False,False,neutral,moderate,0.949684 0.0223344 0.00564703 0.0223344,0.99347 0.00246256 0.000905927 0.003162,0.488908 0.140074 0.140074 0.230944,0.0001380268176707284,73.56429936157333
openbook,Phi-3,1787,5,A small creek absorbing heat energy can result in,"Therefore, the creek water will get warmer, not colder.",0.9999999999999923,1.0,7.66053886991358e-15,1.0,0.7,-0.30000000000000004,0.06527435292991646,0.1294163826559016,0.06414202972598515,False,False,neutral,neutral,0.949684 0.0223344 0.00564703 0.0223344,0.88441 0.00814513 0.00181742 0.105628,0.820268 0.0864556 0.052438 0.0408387,2.1942550347508906e-05,130.46145005679287
openbook,Phi-3,1911,0,One of the negative consequences of offshore oil platforms is,Offshore oil platforms are structures used for the extraction of oil and gas from beneath the ocean floor.,1.0,1.0,0.0,1.0,0.7,-0.30000000000000004,-0.0027864512567654653,0.07853296024366818,0.08131941150043365,False,False,neutral,neutral,0.000551488 0.997114 0.0011675 0.0011675,2.42984e-05 0.9999 2.42984e-05 5.14397e-05,0.0457334 0.918581 0.0277387 0.00794728,0.000804190278424535,195.90489299804875
openbook,Phi-3,1911,1,One of the negative consequences of offshore oil platforms is,"While they provide a means to access these valuable resources, they also have negative impacts on the environment.",1.0,1.0,0.0,1.0,0.8,-0.19999999999999996,-0.002727748905383187,0.053380760001344174,0.05610850890672736,False,False,neutral,neutral,0.000551488 0.997114 0.0011675 0.0011675,7.88807e-06 0.999841 6.6046e-05 8.48048e-05,0.0172851 0.943733 0.0284983 0.0104839,4.003941470768157e-05,30.64872314129909
openbook,Phi-3,1924,1,Desert environments features,"Desert environments are characterized by their arid conditions, which means they have very little rainfall.",1.0,1.0,0.0,0.9,0.7,-0.20000000000000007,-0.0023595321627187804,0.3786450619208849,0.38100459408360365,False,False,neutral,moderate,0.00279732 0.995916 0.000378577 0.000908158,0.000625646 0.998275 0.000295534 0.000803345,0.137732 0.617271 0.137732 0.107266,0.00038013798399343844,74.067862010908
openbook,Phi-3,1924,3,Desert environments features,"Tropical plants (A) are not typically found in desert environments, as they require more moisture.",1.0,1.0,0.0,0.9,0.9,0.0,0.005890272584337275,0.1544298122803306,0.14853953969599332,False,False,neutral,neutral,0.00279732 0.995916 0.000378577 0.000908158,0.0085654 0.990026 0.000660493 0.000748436,0.113883 0.841486 0.032628 0.0120032,0.00010908296834838131,58.9064790798262
openbook,Phi-3,1924,5,Desert environments features,"Massive rain totals (C) are not a feature of desert environments, as they are known for their low precipitation levels.",1.0,1.0,0.0,1.0,0.9,-0.09999999999999998,-0.002938673541418524,0.1935119330856142,0.19645060662703273,False,False,neutral,neutral,0.00279732 0.995916 0.000378577 0.000908158,0.000626009 0.998855 0.000139681 0.000379694,0.0658653 0.802404 0.0658653 0.0658653,0.00013985789126405416,29.20074317351992
openbook,Phi-3,1924,7,Desert environments features,"Icy precipitation (D) is also not a feature of desert environments, as they are generally hot and dry.",0.9999999999999857,1.0,1.432187701766452e-14,1.0,0.8,-0.19999999999999996,-0.002014030573399106,0.6602916642212142,0.6623056947946133,False,True,neutral,high,0.00279732 0.995916 0.000378577 0.000908158,0.000179189 0.99793 0.000190745 0.00170009,0.158538 0.335624 0.0748879 0.43095,5.771818399150983e-06,46.42039705210463
openbook,Phi-3,1955,1,Lightning may lead to,Lightning is a natural electrical discharge that occurs during thunderstorms.,1.0,1.0,0.0,0.9,0.7,-0.20000000000000007,-0.009524040563579916,0.5958648152383308,0.6053888558019107,False,False,neutral,high,0.987827 0.00854638 0.00314404 0.000482154,0.997351 0.00169911 0.000909467 3.99592e-05,0.391963 0.237737 0.18515 0.18515,0.0009101385019811037,40.048432472425915
openbook,Phi-3,1955,11,Lightning may lead to,Firefighters do not get the night off because of lightning; they may be called to respond to fires caused by lightning strikes.,1.0,1.0,0.0,0.9,0.8,-0.09999999999999998,-0.011629313625430404,0.16407505806298206,0.17570437168841246,False,False,neutral,neutral,0.987827 0.00854638 0.00314404 0.000482154,0.999457 0.000430509 9.60594e-05 1.66926e-05,0.823752 0.0410122 0.0676177 0.0676177,0.00020306737814594977,11.795466483306155
openbook,Phi-3,1955,3,Lightning may lead to,"It can cause damage to objects and structures, including trees and buildings.",1.0,1.0,0.0,1.0,0.7,-0.30000000000000004,-0.006714319037474659,0.346564189289268,0.3532785083267427,False,False,neutral,moderate,0.987827 0.00854638 0.00314404 0.000482154,0.994542 0.00406447 0.00116449 0.000229301,0.641263 0.143085 0.183725 0.0319266,0.0010314963716374008,34.00094217887535
openbook,Phi-3,1955,5,Lightning may lead to,"Lightning can ignite fires, especially in dry areas.",1.0,1.0,0.0,0.9,0.7,-0.20000000000000007,-0.0020382515911935295,0.23051423171902774,0.23255248331022127,False,False,neutral,neutral,0.987827 0.00854638 0.00314404 0.000482154,0.989866 0.00856402 0.00102283 0.000547479,0.757313 0.102491 0.102491 0.0377044,0.001033941174368229,28.819152785583277
openbook,Phi-3,1955,7,Lightning may lead to,"Rainbows are caused by the refraction and reflection of sunlight through water droplets in the atmosphere, not by lightning.",1.0,1.0,0.0,1.0,0.7,-0.30000000000000004,-0.009116356402401271,0.22018561239551715,0.22930196879791842,False,False,neutral,neutral,0.987827 0.00854638 0.00314404 0.000482154,0.996944 0.00263055 0.000277258 0.000148406,0.767642 0.133396 0.0809088 0.0180532,0.00017944233792114957,125.99906106462902
openbook,Phi-3,1955,9,Lightning may lead to,The growth of local flora is not directly related to lightning.,1.0,1.0,0.0,0.9,0.7,-0.20000000000000007,0.1375739534233219,0.4377251864850593,0.3001512330617374,False,False,neutral,moderate,0.987827 0.00854638 0.00314404 0.000482154,0.850253 0.147752 0.00185992 0.000134732,0.550102 0.202371 0.202371 0.0451551,0.0003350327665131272,30.16139570356983
openbook,Phi-3,266,1,What is used for sensing visual things?,"The question asks about sensing visual things, which means it's related to the sense of sight.",1.0,1.0,0.0,0.9,0.7,-0.20000000000000007,0.6806413262361423,0.31028399490926484,-0.3703573313268774,True,False,high,moderate,0.162986 0.00631964 0.00298519 0.82771,0.846319 0.00391923 0.00269365 0.147068,0.148245 0.0899151 0.244415 0.517426,0.0007120849782234948,192.13678238071614
openbook,Phi-3,266,10,What is used for sensing visual things?,The cornea plays a crucial role in vision by bending (refracting) light as it enters the eye.,1.0,1.0,0.0,1.0,0.9,-0.09999999999999998,-0.16681152398116095,0.7423406222025027,0.9091521461836637,False,True,neutral,high,0.162986 0.00631964 0.00298519 0.82771,0.00246517 0.00169429 0.00131951 0.994521,0.630796 0.0517789 0.232057 0.0853689,0.0003981803176350753,99.98341564602651
openbook,Phi-3,266,12,What is used for sensing visual things?,"The other options (A, B, and C) are not directly related to sensing visual things:    (A) Nerves are involved in transmitting signals throughout the body, but they are not specific to the sense of sight.",1.0,1.0,0.0,1.0,0.8,-0.19999999999999996,-0.11399546568600283,0.5514827878131896,0.6654782534991924,False,True,neutral,high,0.162986 0.00631964 0.00298519 0.82771,0.0531274 0.00436096 0.000806696 0.941705,0.584772 0.0373832 0.101618 0.276227,2.0150507317479924e-05,138.71365649464755
